创建时间,收货省,订单号,订单量,总量
2019/5/26 9:48,湖北省,DD1558664059469,28160,20000
2019/5/26 9:48,湖北省,DD1558664059469,28160,4000
2019/5/26 9:48,湖北省,DD1558664059469,28160,60
2019/5/25 9:18,广东省,DD1558664059471,4000,1000
2019/5/25 9:18,广东省,DD1558664059471,4000,1500
2019/5/25 9:18,广东省,DD1558664059471,4000,1500
2019/5/25 18:21,辽宁省,DD1558664059473,300,100
2019/5/25 18:21,辽宁省,DD1558664059473,300,100
2019/5/25 18:21,辽宁省,DD1558664059473,300,100
2019/5/24 15:51,河南省,DD1558664059475,350,350
2019/5/25 16:11,北京市,DD1558664361534,23008,1500
2019/5/25 16:11,北京市,DD1558664361534,23008,3000
2019/5/25 16:11,北京市,DD1558664361534,23008,4004
2019/5/25 16:11,北京市,DD1558664361534,23008,2500
2019/5/25 16:11,北京市,DD1558664361534,23008,10000
2019/5/25 16:11,北京市,DD1558664361534,23008,2004
2019/5/26 15:30,山东省,DD1558664361554,28000,28000
2019/5/24 15:00,湖南省,DD1558664361548,9836,5900
2019/5/24 15:00,湖南省,DD1558664361548,9836,360
2019/5/24 15:00,湖南省,DD1558664361548,9836,1008
2019/5/24 15:00,湖南省,DD1558664361548,9836,48
2019/5/24 15:00,湖南省,DD1558664361548,9836,360
2019/5/24 15:00,湖南省,DD1558664361548,9836,1200
2019/5/24 15:00,湖南省,DD1558664361548,9836,720
2019/5/24 15:00,湖南省,DD1558664361548,9836,240
2019/5/26 8:58,云南省,DD1558664361546,9199.68,3199.68
2019/5/26 8:58,云南省,DD1558664361546,9199.68,6000
2019/5/26 9:28,辽宁省,DD1558664361542,6200,600
2019/5/26 9:28,辽宁省,DD1558664361542,6200,5000
2019/5/26 9:28,辽宁省,DD1558664361542,6200,600
2019/5/25 19:02,重庆市,DD1558664361540,28792,3600
2019/5/25 19:02,重庆市,DD1558664361540,28792,3000
2019/5/25 19:02,重庆市,DD1558664361540,28792,8400
2019/5/25 19:02,重庆市,DD1558664361540,28792,1200
2019/5/25 19:02,重庆市,DD1558664361540,28792,3000
2019/5/25 19:02,重庆市,DD1558664361540,28792,1200
2019/5/25 19:02,重庆市,DD1558664361540,28792,1992
2019/5/25 19:02,重庆市,DD1558664361540,28792,1000
2019/5/25 19:02,重庆市,DD1558664361540,28792,5400
2019/5/25 13:30,广东省,DD1558664361538,26500,20000
2019/5/25 13:30,广东省,DD1558664361538,26500,1000
2019/5/25 13:30,广东省,DD1558664361538,26500,1000
2019/5/25 13:30,广东省,DD1558664361538,26500,1500
2019/5/25 13:30,广东省,DD1558664361538,26500,1000
2019/5/25 13:30,广东省,DD1558664361538,26500,1000
2019/5/25 13:30,广东省,DD1558664361538,26500,1000
2019/5/24 16:31,河南省,DD1558664361552,1800,360
2019/5/24 16:31,河南省,DD1558664361552,1800,360
2019/5/24 16:31,河南省,DD1558664361552,1800,360
2019/5/24 16:31,河南省,DD1558664361552,1800,300
2019/5/24 16:31,河南省,DD1558664361552,1800,420
2019/5/26 9:28,江苏省,DD1558664361544,11856,2000
2019/5/26 9:28,江苏省,DD1558664361544,11856,500
2019/5/26 9:28,江苏省,DD1558664361544,11856,600
2019/5/26 9:28,江苏省,DD1558664361544,11856,240
2019/5/26 9:28,江苏省,DD1558664361544,11856,1008
2019/5/26 9:28,江苏省,DD1558664361544,11856,1008
2019/5/26 9:28,江苏省,DD1558664361544,11856,500
2019/5/26 9:28,江苏省,DD1558664361544,11856,1000
2019/5/26 9:28,江苏省,DD1558664361544,11856,5000
2019/5/24 16:31,辽宁省,DD1558664361536,6800,600
2019/5/24 16:31,辽宁省,DD1558664361536,6800,1200
2019/5/24 16:31,辽宁省,DD1558664361536,6800,5000
2019/5/26 8:07,云南省,DD1558664361550,8200,3000
2019/5/26 8:07,云南省,DD1558664361550,8200,800
2019/5/26 8:07,云南省,DD1558664361550,8200,1200
2019/5/26 8:07,云南省,DD1558664361550,8200,2000
2019/5/26 8:07,云南省,DD1558664361550,8200,1200
2019/5/24 17:21,广东省,DD1558664662803,4942,480
2019/5/24 17:21,广东省,DD1558664662803,4942,504
2019/5/24 17:21,广东省,DD1558664662803,4942,600
2019/5/24 17:21,广东省,DD1558664662803,4942,250
2019/5/24 17:21,广东省,DD1558664662803,4942,1308
2019/5/24 17:21,广东省,DD1558664662803,4942,1800
2019/5/26 17:41,安徽省,DD1558664662805,5171.1,345.6
2019/5/26 17:41,安徽省,DD1558664662805,5171.1,240
2019/5/26 17:41,安徽省,DD1558664662805,5171.1,630
2019/5/26 17:41,安徽省,DD1558664662805,5171.1,198
2019/5/26 17:41,安徽省,DD1558664662805,5171.1,280
2019/5/26 17:41,安徽省,DD1558664662805,5171.1,247.5
2019/5/26 17:41,安徽省,DD1558664662805,5171.1,1200
2019/5/26 17:41,安徽省,DD1558664662805,5171.1,1200
2019/5/26 17:41,安徽省,DD1558664662805,5171.1,830
2019/5/24 13:50,广东省,DD1558664963969,2004,2004
2019/5/24 16:41,浙江省,DD1558665266891,2000,2000
2019/5/24 18:02,江苏省,DD1558665266887,10000,10000
2019/5/25 17:21,江苏省,DD1558665266899,3000,1000
2019/5/25 17:21,江苏省,DD1558665266899,3000,1000
2019/5/25 17:21,江苏省,DD1558665266899,3000,1000
2019/5/24 17:21,浙江省,DD1558665266891,2000,2000
2019/5/25 15:30,湖南省,DD1558665266896,3630,1800
2019/5/25 15:30,湖南省,DD1558665266896,3630,1800
2019/5/25 15:30,湖南省,DD1558665266896,3630,30
2019/5/24 16:21,江苏省,DD1558665567938,2500,2000
2019/5/24 16:21,江苏省,DD1558665567938,2500,500
2019/5/24 15:31,湖南省,DD1558665567940,3000,3000
2019/5/25 16:31,广东省,DD1558665567936,29000,1000
2019/5/25 16:31,广东省,DD1558665567936,29000,5000
2019/5/25 16:31,广东省,DD1558665567936,29000,1000
2019/5/25 16:31,广东省,DD1558665567936,29000,15000
2019/5/25 16:31,广东省,DD1558665567936,29000,5000
2019/5/25 16:31,广东省,DD1558665567936,29000,1000
2019/5/25 16:31,广东省,DD1558665567936,29000,1000
2019/5/26 9:48,江苏省,DD1558665872478,1500,1500
2019/5/26 10:18,北京市,DD1558665872480,6000,1000
2019/5/26 10:18,北京市,DD1558665872480,6000,5000
2019/5/26 9:58,陕西省,DD1558666174246,10000,10000
2019/5/26 9:58,江苏省,DD1558666174244,3000,3000
2019/5/26 10:48,陕西省,DD1558666174246,10000,10000
2019/5/25 10:29,安徽省,DD1558666476006,4000,4000
2019/5/26 7:47,北京市,DD1558666476004,28500,25000
2019/5/26 7:47,北京市,DD1558666476004,28500,2000
2019/5/26 7:47,北京市,DD1558666476004,28500,1500
2019/5/26 8:28,广东省,DD1558666476002,28108,2000
2019/5/26 8:28,广东省,DD1558666476002,28108,20000
2019/5/26 8:28,广东省,DD1558666476002,28108,5000
2019/5/26 8:28,广东省,DD1558666476002,28108,100
2019/5/26 8:28,广东省,DD1558666476002,28108,1008
2019/5/25 15:30,湖南省,DD1558666476000,2120,2000
2019/5/25 15:30,湖南省,DD1558666476000,2120,120
2019/5/26 10:48,安徽省,DD1558666777646,5000,5000
2019/5/25 18:32,辽宁省,DD1558667078941,56.25,56.25
2019/5/25 8:28,河南省,DD1558667078945,300,300
2019/5/24 11:59,云南省,DD1558667078934,10800,7000
2019/5/24 11:59,云南省,DD1558667078934,10800,1200
2019/5/24 11:59,云南省,DD1558667078934,10800,2400
2019/5/24 11:59,云南省,DD1558667078934,10800,100
2019/5/24 11:59,云南省,DD1558667078934,10800,100
2019/5/24 16:11,辽宁省,DD1558667078943,1200,1200
2019/5/25 19:22,河南省,DD1558667380212,28000,26000
2019/5/25 19:22,河南省,DD1558667380212,28000,2000
2019/5/25 11:19,重庆市,DD1558667683011,4400,1000
2019/5/25 11:19,重庆市,DD1558667683011,4400,2400
2019/5/25 11:19,重庆市,DD1558667683011,4400,1000
2019/5/26 8:38,四川省,DD1558667984039,16200,960
2019/5/26 8:38,四川省,DD1558667984039,16200,1000
2019/5/26 8:38,四川省,DD1558667984039,16200,1440
2019/5/26 8:38,四川省,DD1558667984039,16200,2400
2019/5/26 8:38,四川省,DD1558667984039,16200,1200
2019/5/26 8:38,四川省,DD1558667984039,16200,2000
2019/5/26 8:38,四川省,DD1558667984039,16200,2040
2019/5/26 8:38,四川省,DD1558667984039,16200,960
2019/5/26 8:38,四川省,DD1558667984039,16200,2400
2019/5/26 8:38,四川省,DD1558667984039,16200,1800
2019/5/26 13:49,贵州省,DD1558668284966,10275,7875
2019/5/26 13:49,贵州省,DD1558668284966,10275,2400
2019/5/26 9:58,四川省,DD1558668284962,21600,2000
2019/5/26 9:58,四川省,DD1558668284962,21600,2040
2019/5/26 9:58,四川省,DD1558668284962,21600,1920
2019/5/26 9:58,四川省,DD1558668284962,21600,3000
2019/5/26 9:58,四川省,DD1558668284962,21600,1800
2019/5/26 9:58,四川省,DD1558668284962,21600,2880
2019/5/26 9:58,四川省,DD1558668284962,21600,1000
2019/5/26 9:58,四川省,DD1558668284962,21600,2400
2019/5/26 9:58,四川省,DD1558668284962,21600,600
2019/5/26 9:58,四川省,DD1558668284962,21600,1920
2019/5/26 9:58,四川省,DD1558668284962,21600,2040
2019/5/24 15:11,四川省,DD1558668585916,20720,1500
2019/5/24 15:11,四川省,DD1558668585916,20720,1200
2019/5/24 15:11,四川省,DD1558668585916,20720,100
2019/5/24 15:11,四川省,DD1558668585916,20720,880
2019/5/24 15:11,四川省,DD1558668585916,20720,2400
2019/5/24 15:11,四川省,DD1558668585916,20720,600
2019/5/24 15:11,四川省,DD1558668585916,20720,888
2019/5/24 15:11,四川省,DD1558668585916,20720,504
2019/5/24 15:11,四川省,DD1558668585916,20720,3900
2019/5/24 15:11,四川省,DD1558668585916,20720,2340
2019/5/24 15:11,四川省,DD1558668585916,20720,2004
2019/5/24 15:11,四川省,DD1558668585916,20720,3900
2019/5/24 15:11,四川省,DD1558668585916,20720,504
2019/5/26 8:07,江苏省,DD1558668887333,26000,26000
2019/5/26 8:38,江苏省,DD1558668887333,26000,26000
2019/5/26 17:41,安徽省,DD1558672217672,1950,1950
2019/5/25 8:38,河南省,DD1558674028419,1200,500
2019/5/25 8:38,河南省,DD1558674028419,1200,500
2019/5/25 8:38,河南省,DD1558674028419,1200,200
2019/5/24 17:31,四川省,DD1558674636216,1744,1044
2019/5/24 17:31,四川省,DD1558674636216,1744,600
2019/5/24 17:31,四川省,DD1558674636216,1744,100
2019/5/26 10:08,四川省,DD1558674939537,14092,1500
2019/5/26 10:08,四川省,DD1558674939537,14092,1008
2019/5/26 10:08,四川省,DD1558674939537,14092,1008
2019/5/26 10:08,四川省,DD1558674939537,14092,2004
2019/5/26 10:08,四川省,DD1558674939537,14092,2400
2019/5/26 10:08,四川省,DD1558674939537,14092,60
2019/5/26 10:08,四川省,DD1558674939537,14092,1008
2019/5/26 10:08,四川省,DD1558674939537,14092,2004
2019/5/26 10:08,四川省,DD1558674939537,14092,600
2019/5/26 10:08,四川省,DD1558674939537,14092,2000
2019/5/26 10:08,四川省,DD1558674939537,14092,500
2019/5/24 13:40,湖南省,DD1558675545288,980,980
2019/5/24 19:02,辽宁省,DD1558676451000,2160,100
2019/5/24 19:02,辽宁省,DD1558676451000,2160,100
2019/5/24 19:02,辽宁省,DD1558676451000,2160,180
2019/5/24 19:02,辽宁省,DD1558676451000,2160,120
2019/5/24 19:02,辽宁省,DD1558676451000,2160,360
2019/5/24 19:02,辽宁省,DD1558676451000,2160,600
2019/5/24 19:02,辽宁省,DD1558676451000,2160,700
2019/5/24 19:02,辽宁省,DD1558676450996,1900,300
2019/5/24 19:02,辽宁省,DD1558676450996,1900,100
2019/5/24 19:02,辽宁省,DD1558676450996,1900,600
2019/5/24 19:02,辽宁省,DD1558676450996,1900,200
2019/5/24 19:02,辽宁省,DD1558676450996,1900,600
2019/5/24 19:02,辽宁省,DD1558676450996,1900,100
2019/5/24 14:50,广东省,DD1558676751714,1000,1000
2019/5/24 15:41,广东省,DD1558676751714,1000,1000
2019/5/24 16:21,辽宁省,DD1558676751716,1160,300
2019/5/24 16:21,辽宁省,DD1558676751716,1160,360
2019/5/24 16:21,辽宁省,DD1558676751716,1160,500
2019/5/26 11:59,江苏省,DD1558677656135,12000,12000
2019/5/25 9:59,北京市,DD1558677656137,10008,10008
2019/5/24 17:01,江苏省,DD1558677656133,5000,5000
2019/5/26 9:08,江苏省,DD1558677656141,15000,15000
2019/5/24 17:51,江苏省,DD1558677956813,580,80
2019/5/24 17:51,江苏省,DD1558677956813,580,500
2019/5/25 14:10,上海市,DD1558677956816,29000,1000
2019/5/25 14:10,上海市,DD1558677956816,29000,28000
2019/5/24 15:00,湖南省,DD1558678258825,750,30
2019/5/24 15:00,湖南省,DD1558678258825,750,720
2019/5/25 9:48,江苏省,DD1558678258831,26600,1200
2019/5/25 9:48,江苏省,DD1558678258831,26600,1200
2019/5/25 9:48,江苏省,DD1558678258831,26600,1200
2019/5/25 9:48,江苏省,DD1558678258831,26600,23000
2019/5/26 12:09,四川省,DD1558678258835,12000,12000
2019/5/26 13:59,江苏省,DD1558678258833,1400,1400
2019/5/25 8:28,山东省,DD1558678560690,1045,1045
2019/5/24 15:11,北京市,DD1558678560694,10000,10000
2019/5/24 17:01,江苏省,DD1558678863789,11000,11000
2019/5/24 17:11,山东省,DD1558678863800,1000,1000
2019/5/26 13:59,江苏省,DD1558678863795,16200,1200
2019/5/26 13:59,江苏省,DD1558678863795,16200,10000
2019/5/26 13:59,江苏省,DD1558678863795,16200,5000
2019/5/26 7:57,北京市,DD1558678863787,2560,360
2019/5/26 7:57,北京市,DD1558678863787,2560,240
2019/5/26 7:57,北京市,DD1558678863787,2560,240
2019/5/26 7:57,北京市,DD1558678863787,2560,120
2019/5/26 7:57,北京市,DD1558678863787,2560,1000
2019/5/26 7:57,北京市,DD1558678863787,2560,600
2019/5/25 12:19,江苏省,DD1558679165181,27300,100
2019/5/25 12:19,江苏省,DD1558679165181,27300,1200
2019/5/25 12:19,江苏省,DD1558679165181,27300,23000
2019/5/25 12:19,江苏省,DD1558679165181,27300,3000
2019/5/26 12:09,四川省,DD1558679165179,9920,1920
2019/5/26 12:09,四川省,DD1558679165179,9920,3200
2019/5/26 12:09,四川省,DD1558679165179,9920,1800
2019/5/26 12:09,四川省,DD1558679165179,9920,840
2019/5/26 12:09,四川省,DD1558679165179,9920,1200
2019/5/26 12:09,四川省,DD1558679165179,9920,960
2019/5/26 8:28,湖南省,DD1558679165195,12000,12000
2019/5/26 13:49,四川省,DD1558679165189,10008,10008
2019/5/25 10:09,江苏省,DD1558679165185,26120,120
2019/5/25 10:09,江苏省,DD1558679165185,26120,2400
2019/5/25 10:09,江苏省,DD1558679165185,26120,600
2019/5/25 10:09,江苏省,DD1558679165185,26120,23000
2019/5/24 15:00,陕西省,DD1558679165191,1800,1800
2019/5/27 15:19,广东省,DD1558679165177,3920,3920
2019/5/24 18:12,上海市,DD1558679165193,1000,1000
2019/5/24 16:21,江苏省,DD1558679768207,800,800
2019/5/25 16:21,湖南省,DD1558679768200,14670,1200
2019/5/25 16:21,湖南省,DD1558679768200,14670,3600
2019/5/25 16:21,湖南省,DD1558679768200,14670,4200
2019/5/25 16:21,湖南省,DD1558679768200,14670,30
2019/5/25 16:21,湖南省,DD1558679768200,14670,240
2019/5/25 16:21,湖南省,DD1558679768200,14670,1200
2019/5/25 16:21,湖南省,DD1558679768200,14670,2000
2019/5/25 16:21,湖南省,DD1558679768200,14670,1200
2019/5/25 16:21,湖南省,DD1558679768200,14670,1000
2019/5/25 16:51,江苏省,DD1558679768203,21000,20000
2019/5/25 16:51,江苏省,DD1558679768203,21000,1000
2019/5/24 16:01,江苏省,DD1558679768205,1035,60
2019/5/24 16:01,江苏省,DD1558679768205,1035,500
2019/5/24 16:01,江苏省,DD1558679768205,1035,475
2019/5/24 15:21,四川省,DD1558680069211,10008,10008
2019/5/25 15:20,湖南省,DD1558680370152,2000,2000
2019/5/25 17:11,北京市,DD1558680673745,15000,15000
2019/5/25 17:11,北京市,DD1558680980000,2000,2000
2019/5/26 8:48,北京市,DD1558681285194,7204,5004
2019/5/26 8:48,北京市,DD1558681285194,7204,1200
2019/5/26 8:48,北京市,DD1558681285194,7204,1000
2019/5/24 16:11,北京市,DD1558681285218,3000,3000
2019/5/26 13:39,江苏省,DD1558681285230,25000,25000
2019/5/26 8:28,四川省,DD1558681285170,10050,10000
2019/5/26 8:28,四川省,DD1558681285170,10050,50
2019/5/26 8:38,北京市,DD1558681285206,5000,5000
2019/5/26 9:18,辽宁省,DD1558681285254,500,500
2019/5/25 18:32,江苏省,DD1558681285266,10000,10000
2019/5/24 18:22,北京市,DD1558681580811,5000,5000
2019/5/24 19:02,辽宁省,DD1558681580807,3604,420
2019/5/24 19:02,辽宁省,DD1558681580807,3604,240
2019/5/24 19:02,辽宁省,DD1558681580807,3604,600
2019/5/24 19:02,辽宁省,DD1558681580807,3604,400
2019/5/24 19:02,辽宁省,DD1558681580807,3604,144
2019/5/24 19:02,辽宁省,DD1558681580807,3604,400
2019/5/24 19:02,辽宁省,DD1558681580807,3604,1200
2019/5/24 19:02,辽宁省,DD1558681580807,3604,200
2019/5/26 8:18,吉林省,DD1558681580817,11200,1200
2019/5/26 8:18,吉林省,DD1558681580817,11200,10000
2019/5/27 9:47,山东省,DD1558681882229,28000,28000
2019/5/26 8:18,吉林省,DD1558681882237,12400,2400
2019/5/26 8:18,吉林省,DD1558681882237,12400,10000
2019/5/25 15:20,北京市,DD1558681882244,5004,5004
2019/5/24 19:02,安徽省,DD1558681882231,6000,6000
2019/5/26 13:49,四川省,DD1558681882241,10000,10000
2019/5/24 16:51,江苏省,DD1558682183048,720,120
2019/5/24 16:51,江苏省,DD1558682183048,720,600
2019/5/26 13:39,江苏省,DD1558682183050,25160,60
2019/5/26 13:39,江苏省,DD1558682183050,25160,25000
2019/5/26 13:39,江苏省,DD1558682183050,25160,100
2019/5/24 15:51,天津市,DD1558682183044,2508,1008
2019/5/24 15:51,天津市,DD1558682183044,2508,300
2019/5/24 15:51,天津市,DD1558682183044,2508,600
2019/5/24 15:51,天津市,DD1558682183044,2508,240
2019/5/24 15:51,天津市,DD1558682183044,2508,360
2019/5/25 15:10,上海市,DD1558682484285,20000,20000
2019/5/24 16:11,北京市,DD1558682484283,3000,3000
2019/5/26 14:30,江苏省,DD1558682484289,25000,25000
2019/5/24 19:22,江苏省,DD1558682785183,120,120
2019/5/26 8:07,河南省,DD1558682785179,21100,3600
2019/5/26 8:07,河南省,DD1558682785179,21100,12500
2019/5/26 8:07,河南省,DD1558682785179,21100,5000
2019/5/24 16:41,新疆维吾尔自治区,DD1558682785181,200,200
2019/5/24 16:41,新疆维吾尔自治区,DD1558683386902,918,498
2019/5/24 16:41,新疆维吾尔自治区,DD1558683386902,918,420
2019/5/26 10:38,江苏省,DD1558683386898,5000,5000
2019/5/25 17:21,江苏省,DD1558683386904,10000,10000
2019/5/24 17:11,北京市,DD1558683688106,7000,2000
2019/5/24 17:11,北京市,DD1558683688106,7000,5000
2019/5/25 20:42,四川省,DD1558684292086,1812,1200
2019/5/25 20:42,四川省,DD1558684292086,1812,600
2019/5/25 20:42,四川省,DD1558684292086,1812,12
2019/5/25 20:53,四川省,DD1558684292086,1812,1200
2019/5/25 20:53,四川省,DD1558684292086,1812,600
2019/5/25 20:53,四川省,DD1558684292086,1812,12
2019/5/26 15:00,湖南省,DD1558684292082,15000,15000
2019/5/26 17:41,安徽省,DD1558685211384,860,360
2019/5/26 17:41,安徽省,DD1558685211384,860,500
2019/5/25 15:20,北京市,DD1558685513025,5004,5004
2019/5/25 22:03,四川省,DD1558685513027,3920,360
2019/5/25 22:03,四川省,DD1558685513027,3920,360
2019/5/25 22:03,四川省,DD1558685513027,3920,3000
2019/5/25 22:03,四川省,DD1558685513027,3920,200
2019/5/25 20:42,四川省,DD1558685513027,3920,360
2019/5/25 20:42,四川省,DD1558685513027,3920,360
2019/5/25 20:42,四川省,DD1558685513027,3920,3000
2019/5/25 20:42,四川省,DD1558685513027,3920,200
2019/5/24 19:32,安徽省,DD1558685814796,6000,6000
2019/5/25 19:32,安徽省,DD1558686115596,21400,2400
2019/5/25 19:32,安徽省,DD1558686115596,21400,17000
2019/5/25 19:32,安徽省,DD1558686115596,21400,1000
2019/5/25 19:32,安徽省,DD1558686115596,21400,1000
2019/5/25 17:01,广东省,DD1558686418456,29000,25000
2019/5/25 17:01,广东省,DD1558686418456,29000,4000
2019/5/26 8:07,广东省,DD1558686418456,29000,25000
2019/5/26 8:07,广东省,DD1558686418456,29000,4000
2019/5/25 10:19,重庆市,DD1558686418458,7800,2400
2019/5/25 10:19,重庆市,DD1558686418458,7800,2400
2019/5/25 10:19,重庆市,DD1558686418458,7800,3000
2019/5/24 18:22,北京市,DD1558687025041,5007.8,5007.8
2019/5/26 12:39,江苏省,DD1558687025035,24000,2400
2019/5/26 12:39,江苏省,DD1558687025035,24000,18000
2019/5/26 12:39,江苏省,DD1558687025035,24000,1200
2019/5/26 12:39,江苏省,DD1558687025035,24000,2400
2019/5/26 12:39,黑龙江省,DD1558687025037,10000,10000
2019/5/26 16:10,江苏省,DD1558687327908,20000,20000
2019/5/25 17:21,江苏省,DD1558687327904,25000,25000
2019/5/25 17:31,山东省,DD1558688236669,1000,1000
2019/5/26 7:57,重庆市,DD1558688538188,11760,1200
2019/5/26 7:57,重庆市,DD1558688538188,11760,1600
2019/5/26 7:57,重庆市,DD1558688538188,11760,6600
2019/5/26 7:57,重庆市,DD1558688538188,11760,2300
2019/5/26 7:57,重庆市,DD1558688538188,11760,60
2019/5/26 8:18,重庆市,DD1558688538188,11760,1200
2019/5/26 8:18,重庆市,DD1558688538188,11760,1600
2019/5/26 8:18,重庆市,DD1558688538188,11760,6600
2019/5/26 8:18,重庆市,DD1558688538188,11760,2300
2019/5/26 8:18,重庆市,DD1558688538188,11760,60
2019/5/24 19:22,江苏省,DD1558688538182,500,500
2019/5/26 15:30,江苏省,DD1558688538192,20000,20000
2019/5/26 12:09,四川省,DD1558688538186,24000,1000
2019/5/26 12:09,四川省,DD1558688538186,24000,2000
2019/5/26 12:09,四川省,DD1558688538186,24000,16000
2019/5/26 12:09,四川省,DD1558688538186,24000,1000
2019/5/26 12:09,四川省,DD1558688538186,24000,1000
2019/5/26 12:09,四川省,DD1558688538186,24000,1000
2019/5/26 12:09,四川省,DD1558688538186,24000,1000
2019/5/26 12:09,四川省,DD1558688538186,24000,1000
2019/5/26 15:30,江苏省,DD1558688838770,20000,20000
2019/5/25 16:21,广东省,DD1558689141021,29000,7000
2019/5/25 16:21,广东省,DD1558689141021,29000,22000
2019/5/26 15:20,四川省,DD1558689444058,10008,10008
2019/5/26 16:10,四川省,DD1558689444058,10008,10008
2019/5/25 10:49,江苏省,DD1558689744662,12,12
2019/5/25 8:58,安徽省,DD1558690648902,1200,1200
2019/5/25 13:50,江苏省,DD1558690952070,1000,1000
2019/5/25 9:48,四川省,DD1558690952068,3120,1000
2019/5/25 9:48,四川省,DD1558690952068,3120,2000
2019/5/25 9:48,四川省,DD1558690952068,3120,120
2019/5/25 10:09,江苏省,DD1558690952070,1000,1000
2019/5/25 10:49,江苏省,DD1558691555386,12,12
2019/5/25 10:49,江苏省,DD1558692762724,2300,2000
2019/5/25 10:49,江苏省,DD1558692762724,2300,300
2019/5/25 9:08,安徽省,DD1558692762726,1200,1200
2019/5/25 9:28,江苏省,DD1558742275658,1660,300
2019/5/25 9:28,江苏省,DD1558742275658,1660,360
2019/5/25 9:28,江苏省,DD1558742275658,1660,1000
2019/5/25 14:20,湖北省,DD1558742576321,1200,1200
2019/5/25 18:11,重庆市,DD1558743480941,10000,10000
2019/5/25 18:32,江苏省,DD1558743480939,1900,800
2019/5/25 18:32,江苏省,DD1558743480939,1900,500
2019/5/25 18:32,江苏省,DD1558743480939,1900,600
2019/5/25 14:30,江苏省,DD1558743480937,2300,500
2019/5/25 14:30,江苏省,DD1558743480937,2300,1800
2019/5/25 10:39,重庆市,DD1558743480945,1800,1800
2019/5/27 13:59,辽宁省,DD1558743480943,9000,9000
2019/5/25 19:02,安徽省,DD1558743782577,4000,300
2019/5/25 19:02,安徽省,DD1558743782577,4000,500
2019/5/25 19:02,安徽省,DD1558743782577,4000,500
2019/5/25 19:02,安徽省,DD1558743782577,4000,1000
2019/5/25 19:02,安徽省,DD1558743782577,4000,700
2019/5/25 19:02,安徽省,DD1558743782577,4000,1000
2019/5/25 16:31,安徽省,DD1558744085166,5200,200
2019/5/25 16:31,安徽省,DD1558744085166,5200,3000
2019/5/25 16:31,安徽省,DD1558744085166,5200,1000
2019/5/25 16:31,安徽省,DD1558744085166,5200,1000
2019/5/25 16:51,安徽省,DD1558744085166,5200,200
2019/5/25 16:51,安徽省,DD1558744085166,5200,3000
2019/5/25 16:51,安徽省,DD1558744085166,5200,1000
2019/5/25 16:51,安徽省,DD1558744085166,5200,1000
2019/5/25 10:59,湖南省,DD1558744085168,1300,1300
2019/5/27 7:56,安徽省,DD1558744689068,14600,10000
2019/5/27 7:56,安徽省,DD1558744689068,14600,600
2019/5/27 7:56,安徽省,DD1558744689068,14600,1000
2019/5/27 7:56,安徽省,DD1558744689068,14600,3000
2019/5/27 7:46,安徽省,DD1558744689068,14600,10000
2019/5/27 7:46,安徽省,DD1558744689068,14600,600
2019/5/27 7:46,安徽省,DD1558744689068,14600,1000
2019/5/27 7:46,安徽省,DD1558744689068,14600,3000
2019/5/27 8:06,广东省,DD1558744689065,30000,1200
2019/5/27 8:06,广东省,DD1558744689065,30000,600
2019/5/27 8:06,广东省,DD1558744689065,30000,1200
2019/5/27 8:06,广东省,DD1558744689065,30000,1000
2019/5/27 8:06,广东省,DD1558744689065,30000,8000
2019/5/27 8:06,广东省,DD1558744689065,30000,18000
2019/5/27 8:27,江苏省,DD1558744689063,7008,4000
2019/5/27 8:27,江苏省,DD1558744689063,7008,1000
2019/5/27 8:27,江苏省,DD1558744689063,7008,1000
2019/5/27 8:27,江苏省,DD1558744689063,7008,1008
2019/5/26 12:39,辽宁省,DD1558745291638,7000,1000
2019/5/26 12:39,辽宁省,DD1558745291638,7000,5000
2019/5/26 12:39,辽宁省,DD1558745291638,7000,1000
2019/5/26 12:29,辽宁省,DD1558745291628,6580,5000
2019/5/26 12:29,辽宁省,DD1558745291628,6580,480
2019/5/26 12:29,辽宁省,DD1558745291628,6580,100
2019/5/26 12:29,辽宁省,DD1558745291628,6580,1000
2019/5/26 7:57,重庆市,DD1558745291624,9020,120
2019/5/26 7:57,重庆市,DD1558745291624,9020,6000
2019/5/26 7:57,重庆市,DD1558745291624,9020,500
2019/5/26 7:57,重庆市,DD1558745291624,9020,2400
2019/5/27 7:56,重庆市,DD1558745893913,20000,10000
2019/5/27 7:56,重庆市,DD1558745893913,20000,10000
2019/5/25 10:39,重庆市,DD1558745893905,6212,1000
2019/5/25 10:39,重庆市,DD1558745893905,6212,1000
2019/5/25 10:39,重庆市,DD1558745893905,6212,1008
2019/5/25 10:39,重庆市,DD1558745893905,6212,2004
2019/5/25 10:39,重庆市,DD1558745893905,6212,1200
2019/5/27 8:57,甘肃省,DD1558745893907,12810,600
2019/5/27 8:57,甘肃省,DD1558745893907,12810,300
2019/5/27 8:57,甘肃省,DD1558745893907,12810,5000
2019/5/27 8:57,甘肃省,DD1558745893907,12810,2000
2019/5/27 8:57,甘肃省,DD1558745893907,12810,60
2019/5/27 8:57,甘肃省,DD1558745893907,12810,600
2019/5/27 8:57,甘肃省,DD1558745893907,12810,1200
2019/5/27 8:57,甘肃省,DD1558745893907,12810,600
2019/5/27 8:57,甘肃省,DD1558745893907,12810,50
2019/5/27 8:57,甘肃省,DD1558745893907,12810,2400
